year,month,week,ymw,date,topic,z_1,N
1952,9,36,1952-9-36,1952-09-05,0,40,62255
1952,9,36,1952-9-36,1952-09-06,0,8,68701
1952,9,36,1952-9-36,1952-09-07,0,20,75708
1952,9,36,1952-9-36,1952-09-08,0,10,65235
1952,9,37,1952-9-37,1952-09-09,0,24,71201
1952,9,37,1952-9-37,1952-09-10,0,20,67843
1952,9,37,1952-9-37,1952-09-11,0,16,64461
1952,9,37,1952-9-37,1952-09-12,0,21,66700
1952,9,37,1952-9-37,1952-09-13,0,16,69942
1952,9,37,1952-9-37,1952-09-14,0,19,79399
1952,9,37,1952-9-37,1952-09-15,0,24,65052
1952,9,38,1952-9-38,1952-09-16,0,42,65184
1952,9,38,1952-9-38,1952-09-17,0,10,65586
1952,9,38,1952-9-38,1952-09-18,0,26,69196
1952,9,38,1952-9-38,1952-09-19,0,27,69895
1952,9,38,1952-9-38,1952-09-20,0,38,72095
1952,9,38,1952-9-38,1952-09-21,0,29,71703
1952,9,38,1952-9-38,1952-09-22,0,20,60776
1952,9,39,1952-9-39,1952-09-23,0,26,64824
1952,9,39,1952-9-39,1952-09-24,0,25,64916
1952,9,39,1952-9-39,1952-09-25,0,27,65782
1952,9,39,1952-9-39,1952-09-26,0,21,66671
1952,9,39,1952-9-39,1952-09-27,0,22,63714
1952,9,39,1952-9-39,1952-09-28,0,18,71873
1952,9,39,1952-9-39,1952-09-29,0,15,68166
1952,9,40,1952-9-40,1952-09-30,0,22,64941
1952,10,40,1952-10-40,1952-10-01,0,9,67985
1952,10,40,1952-10-40,1952-10-02,0,21,64566
1952,10,40,1952-10-40,1952-10-03,0,36,67739
1952,10,40,1952-10-40,1952-10-04,0,15,64850
1952,10,40,1952-10-40,1952-10-05,0,28,73518
1952,10,40,1952-10-40,1952-10-06,0,12,65602
1952,10,41,1952-10-41,1952-10-07,0,13,67894
1952,10,41,1952-10-41,1952-10-08,0,9,65593
1952,10,41,1952-10-41,1952-10-09,0,15,68704
1952,10,41,1952-10-41,1952-10-10,0,21,66355
1952,10,41,1952-10-41,1952-10-11,0,20,70868
1952,10,41,1952-10-41,1952-10-12,0,9,75068
1952,10,41,1952-10-41,1952-10-13,0,19,63760
1952,10,42,1952-10-42,1952-10-14,0,14,64425
1952,10,42,1952-10-42,1952-10-15,0,21,70249
1952,10,42,1952-10-42,1952-10-16,0,27,66732
1952,10,42,1952-10-42,1952-10-17,0,24,72158
1952,10,42,1952-10-42,1952-10-18,0,20,67856
1952,10,42,1952-10-42,1952-10-19,0,18,73997
1952,10,42,1952-10-42,1952-10-20,0,16,64945
1952,10,43,1952-10-43,1952-10-21,0,24,65478
1952,10,43,1952-10-43,1952-10-22,0,31,68412
1952,10,43,1952-10-43,1952-10-23,0,20,67345
1952,10,43,1952-10-43,1952-10-24,0,27,68374
1952,10,43,1952-10-43,1952-10-25,0,21,63207
1952,10,43,1952-10-43,1952-10-26,0,16,80071
1952,10,43,1952-10-43,1952-10-27,0,19,63401
1952,10,44,1952-10-44,1952-10-28,0,25,65243
1952,10,44,1952-10-44,1952-10-29,0,46,65697
1952,10,44,1952-10-44,1952-10-30,0,66,65946
1952,10,44,1952-10-44,1952-10-31,0,44,62296
1952,11,44,1952-11-44,1952-11-01,0,26,70661
1952,11,44,1952-11-44,1952-11-02,0,27,74583
1952,11,44,1952-11-44,1952-11-03,0,31,68963
1952,11,45,1952-11-45,1952-11-04,0,17,65035
1952,11,45,1952-11-45,1952-11-05,0,37,68822
1952,11,45,1952-11-45,1952-11-06,0,14,69131
1952,11,45,1952-11-45,1952-11-07,0,29,71568
1952,11,45,1952-11-45,1952-11-08,0,36,62358
1952,11,45,1952-11-45,1952-11-09,0,33,75679
1952,11,45,1952-11-45,1952-11-10,0,16,64084
1952,11,46,1952-11-46,1952-11-11,0,22,70185
1952,11,46,1952-11-46,1952-11-12,0,34,73849
1952,11,46,1952-11-46,1952-11-13,0,20,72015
1952,11,46,1952-11-46,1952-11-14,0,14,67696
1952,11,46,1952-11-46,1952-11-15,0,15,67508
1952,11,46,1952-11-46,1952-11-16,0,18,77496
1952,11,46,1952-11-46,1952-11-17,0,23,64601
1952,11,47,1952-11-47,1952-11-18,0,23,65134
1952,11,47,1952-11-47,1952-11-19,0,13,67305
1952,11,47,1952-11-47,1952-11-20,0,21,71280
1952,11,47,1952-11-47,1952-11-21,0,24,65686
1952,11,47,1952-11-47,1952-11-22,0,29,73938
1952,11,47,1952-11-47,1952-11-23,0,18,77522
1952,11,47,1952-11-47,1952-11-24,0,29,61718
1952,11,48,1952-11-48,1952-11-25,0,33,64302
1952,11,48,1952-11-48,1952-11-26,0,31,69544
1952,11,48,1952-11-48,1952-11-27,0,31,72443
1952,11,48,1952-11-48,1952-11-28,0,16,70312
1952,11,48,1952-11-48,1952-11-29,0,20,67188
1952,11,48,1952-11-48,1952-11-30,0,19,80850
1952,12,48,1952-12-48,1952-12-01,0,13,63421
1952,12,49,1952-12-49,1952-12-02,0,19,65412
1952,12,49,1952-12-49,1952-12-03,0,28,66754
1952,12,49,1952-12-49,1952-12-04,0,21,73853
1952,12,49,1952-12-49,1952-12-05,0,17,67191
1952,12,49,1952-12-49,1952-12-06,0,14,68026
1952,12,49,1952-12-49,1952-12-07,0,23,74377
1952,12,49,1952-12-49,1952-12-08,0,21,63638
1952,12,50,1952-12-50,1952-12-09,0,39,66730
1952,12,50,1952-12-50,1952-12-10,0,20,71768
1952,12,50,1952-12-50,1952-12-11,0,22,67642
1952,12,50,1952-12-50,1952-12-12,0,32,70568
1952,12,50,1952-12-50,1952-12-13,0,24,66841
1952,12,50,1952-12-50,1952-12-14,0,49,76940
1952,12,50,1952-12-50,1952-12-15,0,31,67677
1952,12,51,1952-12-51,1952-12-16,0,22,61992
1952,12,51,1952-12-51,1952-12-17,0,27,63243
1952,12,51,1952-12-51,1952-12-18,0,31,68409
1952,12,51,1952-12-51,1952-12-19,0,37,69697
1952,12,51,1952-12-51,1952-12-20,0,34,70664
1952,12,51,1952-12-51,1952-12-21,0,39,72628
1952,12,51,1952-12-51,1952-12-22,0,35,60760
1952,12,52,1952-12-52,1952-12-23,0,32,67393
1952,12,52,1952-12-52,1952-12-24,0,30,43513
1952,12,52,1952-12-52,1952-12-26,0,9,32470
1952,12,52,1952-12-52,1952-12-27,0,40,68973
1952,12,52,1952-12-52,1952-12-28,0,23,68628
1952,12,52,1952-12-52,1952-12-29,0,18,61418
1952,12,53,1952-12-53,1952-12-30,0,22,64145
1952,12,53,1952-12-53,1952-12-31,0,31,74063
1953,1,1,1953-1-1,1953-01-02,0,28,71348
1953,1,1,1953-1-1,1953-01-03,0,39,68113
1953,1,1,1953-1-1,1953-01-04,0,46,84029
1953,1,1,1953-1-1,1953-01-05,0,15,38189
1953,1,1,1953-1-1,1953-01-06,0,15,32806
1953,1,1,1953-1-1,1953-01-07,0,28,73051
1953,1,2,1953-1-2,1953-01-08,0,43,69403
1953,1,2,1953-1-2,1953-01-09,0,37,65311
1953,1,2,1953-1-2,1953-01-10,0,41,66616
1953,1,2,1953-1-2,1953-01-11,0,33,77716
1953,1,2,1953-1-2,1953-01-12,0,43,65962
1953,1,2,1953-1-2,1953-01-13,0,44,71472
1953,1,2,1953-1-2,1953-01-14,0,30,64009
1953,1,3,1953-1-3,1953-01-15,0,27,74091
1953,1,3,1953-1-3,1953-01-16,0,37,68092
1953,1,3,1953-1-3,1953-01-17,0,21,69583
1953,1,3,1953-1-3,1953-01-18,0,38,70949
1953,1,3,1953-1-3,1953-01-19,0,12,61555
1953,1,3,1953-1-3,1953-01-20,0,30,66683
1953,1,3,1953-1-3,1953-01-21,0,22,72903
1953,1,4,1953-1-4,1953-01-22,0,29,64231
1953,1,4,1953-1-4,1953-01-23,0,62,66257
1953,1,4,1953-1-4,1953-01-24,0,53,63984
1953,1,4,1953-1-4,1953-01-25,0,33,75385
1953,1,4,1953-1-4,1953-01-26,0,16,60590
1953,1,4,1953-1-4,1953-01-27,0,40,62368
1953,1,4,1953-1-4,1953-01-28,0,29,68107
1953,1,5,1953-1-5,1953-01-29,0,85,70176
1953,1,5,1953-1-5,1953-01-30,0,75,69233
1953,1,5,1953-1-5,1953-01-31,0,44,64024
1953,2,5,1953-2-5,1953-02-01,0,41,76102
1953,2,5,1953-2-5,1953-02-02,0,42,64132
1953,2,5,1953-2-5,1953-02-03,0,44,66858
1953,2,5,1953-2-5,1953-02-04,0,51,72136
1953,2,6,1953-2-6,1953-02-05,0,40,74149
1953,2,6,1953-2-6,1953-02-06,0,38,70448
1953,2,6,1953-2-6,1953-02-07,0,44,67792
1953,2,6,1953-2-6,1953-02-08,0,31,75721
1953,2,6,1953-2-6,1953-02-09,0,16,64485
1953,2,6,1953-2-6,1953-02-10,0,15,68037
1953,2,6,1953-2-6,1953-02-11,0,20,63432
1953,2,7,1953-2-7,1953-02-12,0,30,71968
1953,2,7,1953-2-7,1953-02-13,0,20,67780
1953,2,7,1953-2-7,1953-02-14,0,22,69251
1953,2,7,1953-2-7,1953-02-15,0,37,80539
1953,2,7,1953-2-7,1953-02-16,0,36,61698
1953,2,7,1953-2-7,1953-02-17,0,53,58788
1953,2,7,1953-2-7,1953-02-18,0,40,67657
1953,2,8,1953-2-8,1953-02-19,0,30,67459
1953,2,8,1953-2-8,1953-02-20,0,8,64249
1953,2,8,1953-2-8,1953-02-21,0,20,63823
1953,2,8,1953-2-8,1953-02-22,0,25,76866
1953,2,8,1953-2-8,1953-02-23,0,32,67178
1953,2,8,1953-2-8,1953-02-24,0,29,65854
1953,2,8,1953-2-8,1953-02-25,0,35,66352
1953,2,9,1953-2-9,1953-02-26,0,34,67446
1953,2,9,1953-2-9,1953-02-27,0,25,64605
1953,2,9,1953-2-9,1953-02-28,0,41,68414
1953,3,9,1953-3-9,1953-03-01,0,29,74664
1953,3,9,1953-3-9,1953-03-02,0,45,59654
1953,3,9,1953-3-9,1953-03-03,0,25,63962
1953,3,9,1953-3-9,1953-03-04,0,51,69203
1953,3,10,1953-3-10,1953-03-05,0,57,73634
1953,3,10,1953-3-10,1953-03-06,0,75,69841
1953,3,10,1953-3-10,1953-03-07,0,39,68059
1953,3,10,1953-3-10,1953-03-08,0,86,81589
1953,3,10,1953-3-10,1953-03-09,0,23,60442
1953,3,10,1953-3-10,1953-03-10,0,39,68095
1953,3,10,1953-3-10,1953-03-11,0,39,66319
1953,3,11,1953-3-11,1953-03-12,0,52,69655
1953,3,11,1953-3-11,1953-03-13,0,22,69872
1953,3,11,1953-3-11,1953-03-14,0,26,72171
1953,3,11,1953-3-11,1953-03-15,0,34,77466
1953,3,11,1953-3-11,1953-03-16,0,22,65499
1953,3,11,1953-3-11,1953-03-17,0,12,62428
1953,3,11,1953-3-11,1953-03-18,0,18,70174
1953,3,12,1953-3-12,1953-03-19,0,82,72465
1953,3,12,1953-3-12,1953-03-20,0,15,69444
1953,3,12,1953-3-12,1953-03-21,0,14,68373
1953,3,12,1953-3-12,1953-03-22,0,25,81853
1953,3,12,1953-3-12,1953-03-23,0,18,64823
1953,3,12,1953-3-12,1953-03-24,0,11,68876
1953,3,12,1953-3-12,1953-03-25,0,31,75666
1953,3,13,1953-3-13,1953-03-26,0,37,73925
1953,3,13,1953-3-13,1953-03-27,0,29,70255
1953,3,13,1953-3-13,1953-03-28,0,17,70559
1953,3,13,1953-3-13,1953-03-29,0,16,73175
1953,3,13,1953-3-13,1953-03-30,0,29,64369
1953,3,13,1953-3-13,1953-03-31,0,26,68645
1953,4,13,1953-4-13,1953-04-01,0,31,69630
1953,4,14,1953-4-14,1953-04-02,0,49,74174
1953,4,14,1953-4-14,1953-04-04,0,27,66784
1953,4,14,1953-4-14,1953-04-05,0,11,49247
1953,4,14,1953-4-14,1953-04-06,0,17,33858
1953,4,14,1953-4-14,1953-04-07,0,35,63895
1953,4,14,1953-4-14,1953-04-08,0,25,71142
1953,4,15,1953-4-15,1953-04-09,0,24,72795
1953,4,15,1953-4-15,1953-04-10,0,30,67585
1953,4,15,1953-4-15,1953-04-11,0,32,70230
1953,4,15,1953-4-15,1953-04-12,0,19,79049
1953,4,15,1953-4-15,1953-04-13,0,24,69017
1953,4,15,1953-4-15,1953-04-14,0,34,65989
1953,4,15,1953-4-15,1953-04-15,0,26,71118
1953,4,16,1953-4-16,1953-04-16,0,25,67729
1953,4,16,1953-4-16,1953-04-17,0,21,70876
1953,4,16,1953-4-16,1953-04-18,0,31,67440
1953,4,16,1953-4-16,1953-04-19,0,24,75608
1953,4,16,1953-4-16,1953-04-20,0,18,65467
1953,4,16,1953-4-16,1953-04-21,0,24,68541
1953,4,16,1953-4-16,1953-04-22,0,27,68304
1953,4,17,1953-4-17,1953-04-23,0,29,68927
1953,4,17,1953-4-17,1953-04-24,0,27,72660
1953,4,17,1953-4-17,1953-04-25,0,12,68053
1953,4,17,1953-4-17,1953-04-26,0,20,76905
1953,4,17,1953-4-17,1953-04-27,0,19,64394
1953,4,17,1953-4-17,1953-04-28,0,23,68660
1953,4,17,1953-4-17,1953-04-29,0,45,74135
1953,4,18,1953-4-18,1953-04-30,0,37,71765
1953,5,18,1953-5-18,1953-05-02,0,39,69062
1953,5,18,1953-5-18,1953-05-03,0,32,77412
1953,5,18,1953-5-18,1953-05-04,0,31,65501
1953,5,18,1953-5-18,1953-05-05,0,21,67553
1953,5,18,1953-5-18,1953-05-06,0,23,71234
1953,5,19,1953-5-19,1953-05-07,0,19,74301
1953,5,19,1953-5-19,1953-05-08,0,31,71395
1953,5,19,1953-5-19,1953-05-09,0,25,73830
1953,5,19,1953-5-19,1953-05-10,0,31,81252
1953,5,19,1953-5-19,1953-05-11,0,20,62736
1953,5,19,1953-5-19,1953-05-12,0,12,71252
1953,5,19,1953-5-19,1953-05-13,0,14,46661
1953,5,20,1953-5-20,1953-05-14,0,15,32939
1953,5,20,1953-5-20,1953-05-15,0,25,78987
1953,5,20,1953-5-20,1953-05-16,0,15,72093
1953,5,20,1953-5-20,1953-05-17,0,24,83335
1953,5,20,1953-5-20,1953-05-18,0,9,62758
1953,5,20,1953-5-20,1953-05-19,0,22,70620
1953,5,20,1953-5-20,1953-05-20,0,38,66623
1953,5,21,1953-5-21,1953-05-21,0,28,74042
1953,5,21,1953-5-21,1953-05-22,0,14,72460
1953,5,21,1953-5-21,1953-05-23,0,20,71635
1953,5,21,1953-5-21,1953-05-24,0,17,52819
1953,5,21,1953-5-21,1953-05-25,0,6,34293
1953,5,21,1953-5-21,1953-05-26,0,18,69378
1953,5,21,1953-5-21,1953-05-27,0,16,73290
1953,5,22,1953-5-22,1953-05-28,0,17,72103
1953,5,22,1953-5-22,1953-05-29,0,32,73717
1953,5,22,1953-5-22,1953-05-30,0,33,70653
1953,5,22,1953-5-22,1953-05-31,0,17,80410
1953,6,22,1953-6-22,1953-06-01,0,21,67697
1953,6,22,1953-6-22,1953-06-02,0,15,71878
1953,6,22,1953-6-22,1953-06-03,0,33,76987
1953,6,23,1953-6-23,1953-06-04,0,43,70741
1953,6,23,1953-6-23,1953-06-05,0,16,69475
1953,6,23,1953-6-23,1953-06-06,0,18,91256
1953,6,23,1953-6-23,1953-06-07,0,28,86257
1953,6,23,1953-6-23,1953-06-08,0,24,64795
1953,6,23,1953-6-23,1953-06-09,0,26,72746
1953,6,23,1953-6-23,1953-06-10,0,20,68770
1953,6,24,1953-6-24,1953-06-11,0,25,70761
1953,6,24,1953-6-24,1953-06-12,0,23,68397
1953,6,24,1953-6-24,1953-06-13,0,27,67661
1953,6,24,1953-6-24,1953-06-14,0,30,76416
1953,6,24,1953-6-24,1953-06-15,0,19,64394
1953,6,24,1953-6-24,1953-06-16,0,20,65195
1953,6,24,1953-6-24,1953-06-17,0,22,67802
1953,6,25,1953-6-25,1953-06-18,0,24,73818
1953,6,25,1953-6-25,1953-06-19,0,14,49731
1953,6,25,1953-6-25,1953-06-21,0,6,23907
1953,6,25,1953-6-25,1953-06-22,0,23,69904
1953,6,25,1953-6-25,1953-06-23,0,19,65829
1953,6,25,1953-6-25,1953-06-24,0,19,65917
1953,6,26,1953-6-26,1953-06-25,0,27,69833
1953,6,26,1953-6-26,1953-06-26,0,17,65760
1953,6,26,1953-6-26,1953-06-27,0,17,68753
1953,6,26,1953-6-26,1953-06-28,0,11,72841
1953,6,26,1953-6-26,1953-06-29,0,8,59965
1953,6,26,1953-6-26,1953-06-30,0,11,65152
1953,7,26,1953-7-26,1953-07-01,0,19,70550
1953,7,27,1953-7-27,1953-07-02,0,18,67718
1953,7,27,1953-7-27,1953-07-03,0,20,65209
1953,7,27,1953-7-27,1953-07-04,0,21,71374
1953,7,27,1953-7-27,1953-07-05,0,28,79090
1953,7,27,1953-7-27,1953-07-06,0,20,66004
1953,7,27,1953-7-27,1953-07-07,0,29,63007
1953,7,27,1953-7-27,1953-07-08,0,30,66213
1953,7,28,1953-7-28,1953-07-09,0,22,68397
1953,7,28,1953-7-28,1953-07-10,0,12,63874
1953,7,28,1953-7-28,1953-07-11,0,25,69363
1953,7,28,1953-7-28,1953-07-12,0,28,73991
1953,7,28,1953-7-28,1953-07-13,0,17,60814
1953,7,28,1953-7-28,1953-07-14,0,17,63030
1953,7,28,1953-7-28,1953-07-15,0,21,64570
1953,7,29,1953-7-29,1953-07-16,0,16,64101
1953,7,29,1953-7-29,1953-07-17,0,17,61444
1953,7,29,1953-7-29,1953-07-18,0,15,66620
1953,7,29,1953-7-29,1953-07-19,0,18,78108
1953,7,29,1953-7-29,1953-07-20,0,11,61008
1953,7,29,1953-7-29,1953-07-21,0,30,63854
1953,7,29,1953-7-29,1953-07-22,0,34,60938
1953,7,30,1953-7-30,1953-07-23,0,24,64313
1953,7,30,1953-7-30,1953-07-24,0,18,61466
1953,7,30,1953-7-30,1953-07-25,0,14,63022
1953,7,30,1953-7-30,1953-07-26,0,23,78933
1953,7,30,1953-7-30,1953-07-27,0,26,62156
1953,7,30,1953-7-30,1953-07-28,0,15,61366
1953,7,30,1953-7-30,1953-07-29,0,26,62041
1953,7,31,1953-7-31,1953-07-30,0,48,63356
1953,7,31,1953-7-31,1953-07-31,0,12,61162
1953,8,31,1953-8-31,1953-08-01,0,29,64017
1953,8,31,1953-8-31,1953-08-02,0,42,78905
1953,8,31,1953-8-31,1953-08-03,0,22,67038
1953,8,31,1953-8-31,1953-08-04,0,23,64559
1953,8,31,1953-8-31,1953-08-05,0,31,65429
1953,8,32,1953-8-32,1953-08-06,0,19,64483
1953,8,32,1953-8-32,1953-08-07,0,31,67589
1953,8,32,1953-8-32,1953-08-08,0,26,63668
1953,8,32,1953-8-32,1953-08-09,0,21,79360
1953,8,32,1953-8-32,1953-08-10,0,17,63892
1953,8,32,1953-8-32,1953-08-11,0,31,60855
1953,8,32,1953-8-32,1953-08-12,0,13,63563
1953,8,33,1953-8-33,1953-08-13,0,25,65282
1953,8,33,1953-8-33,1953-08-14,0,19,63617
1953,8,33,1953-8-33,1953-08-15,0,26,63714
1953,8,33,1953-8-33,1953-08-16,0,22,79979
1953,8,33,1953-8-33,1953-08-17,0,21,66406
1953,8,33,1953-8-33,1953-08-18,0,13,66745
1953,8,33,1953-8-33,1953-08-19,0,19,66594
1953,8,34,1953-8-34,1953-08-20,0,28,63917
1953,8,34,1953-8-34,1953-08-21,0,33,73219
1953,8,34,1953-8-34,1953-08-22,0,14,74101
1953,8,34,1953-8-34,1953-08-23,0,20,79253
1953,8,34,1953-8-34,1953-08-24,0,9,62040
1953,8,34,1953-8-34,1953-08-25,0,18,65351
1953,8,34,1953-8-34,1953-08-26,0,14,69898
1953,8,35,1953-8-35,1953-08-27,0,23,62819
1953,8,35,1953-8-35,1953-08-28,0,20,69012
1953,8,35,1953-8-35,1953-08-29,0,25,66660
1953,8,35,1953-8-35,1953-08-30,0,22,73040
1953,8,35,1953-8-35,1953-08-31,0,18,66239
1953,9,35,1953-9-35,1953-09-01,0,14,70752
1953,9,35,1953-9-35,1953-09-02,0,29,75099
1953,9,36,1953-9-36,1953-09-03,0,27,65324
1953,9,36,1953-9-36,1953-09-04,0,18,68677
1953,9,36,1953-9-36,1953-09-05,0,26,71493
1953,9,36,1953-9-36,1953-09-06,0,41,79140
1953,9,36,1953-9-36,1953-09-07,0,9,67138
1953,9,36,1953-9-36,1953-09-08,0,65,66879
1953,9,36,1953-9-36,1953-09-09,0,53,69364
1953,9,37,1953-9-37,1953-09-10,0,25,66547
1953,9,37,1953-9-37,1953-09-11,0,25,69675
1953,9,37,1953-9-37,1953-09-12,0,21,70297
1953,9,37,1953-9-37,1953-09-13,0,25,82320
1953,9,37,1953-9-37,1953-09-14,0,10,70207
1953,9,37,1953-9-37,1953-09-15,0,22,71440
1953,9,37,1953-9-37,1953-09-16,0,35,68960
1953,9,38,1953-9-38,1953-09-17,0,22,67892
1953,9,38,1953-9-38,1953-09-18,0,13,72121
1953,9,38,1953-9-38,1953-09-19,0,27,71410
1953,9,38,1953-9-38,1953-09-20,0,35,80472
1953,9,38,1953-9-38,1953-09-21,0,33,68459
1953,9,38,1953-9-38,1953-09-22,0,29,70734
1953,9,38,1953-9-38,1953-09-23,0,18,68454
1953,9,39,1953-9-39,1953-09-24,0,27,72735
1953,9,39,1953-9-39,1953-09-25,0,21,68141
1953,9,39,1953-9-39,1953-09-26,0,17,71811
1953,9,39,1953-9-39,1953-09-27,0,31,76892
1953,9,39,1953-9-39,1953-09-28,0,26,68167
1953,9,39,1953-9-39,1953-09-29,0,24,71837
1953,9,39,1953-9-39,1953-09-30,0,31,75981
1953,10,40,1953-10-40,1953-10-01,0,12,70399
1953,10,40,1953-10-40,1953-10-02,0,30,68434
1953,10,40,1953-10-40,1953-10-03,0,24,71579
1953,10,40,1953-10-40,1953-10-04,0,32,83287
1953,10,40,1953-10-40,1953-10-05,0,28,65699
1953,10,40,1953-10-40,1953-10-06,0,25,75139
1953,10,40,1953-10-40,1953-10-07,0,24,68872
1953,10,41,1953-10-41,1953-10-08,0,22,70193
1953,10,41,1953-10-41,1953-10-09,0,20,74276
1953,10,41,1953-10-41,1953-10-10,0,21,68671
1953,10,41,1953-10-41,1953-10-11,0,20,81980
1953,10,41,1953-10-41,1953-10-12,0,14,68068
1953,10,41,1953-10-41,1953-10-13,0,27,69531
1953,10,41,1953-10-41,1953-10-14,0,35,74787
1953,10,42,1953-10-42,1953-10-15,0,24,73026
1953,10,42,1953-10-42,1953-10-16,0,34,71377
1953,10,42,1953-10-42,1953-10-17,0,16,72431
1953,10,42,1953-10-42,1953-10-18,0,30,79820
1953,10,42,1953-10-42,1953-10-19,0,18,68237
1953,10,42,1953-10-42,1953-10-20,0,34,68337
1953,10,42,1953-10-42,1953-10-21,0,29,70699
1953,10,43,1953-10-43,1953-10-22,0,24,69709
1953,10,43,1953-10-43,1953-10-23,0,32,72577
1953,10,43,1953-10-43,1953-10-24,0,37,66099
1953,10,43,1953-10-43,1953-10-25,0,61,81892
1953,10,43,1953-10-43,1953-10-26,0,15,65746
1953,10,43,1953-10-43,1953-10-27,0,23,64869
1953,10,43,1953-10-43,1953-10-28,0,26,73214
1953,10,44,1953-10-44,1953-10-29,0,14,74352
1953,10,44,1953-10-44,1953-10-30,0,23,68401
1953,10,44,1953-10-44,1953-10-31,0,37,52788
1953,11,44,1953-11-44,1953-11-01,0,20,84135
1953,11,44,1953-11-44,1953-11-02,0,11,61430
1953,11,44,1953-11-44,1953-11-03,0,28,67799
1953,11,44,1953-11-44,1953-11-04,0,22,71225
1953,11,45,1953-11-45,1953-11-05,0,50,79822
1953,11,45,1953-11-45,1953-11-06,0,50,75303
1953,11,45,1953-11-45,1953-11-07,0,27,74964
1953,11,45,1953-11-45,1953-11-08,0,9,84512
1953,11,45,1953-11-45,1953-11-09,0,16,66551
1953,11,45,1953-11-45,1953-11-10,0,16,73807
1953,11,45,1953-11-45,1953-11-11,0,26,70697
1953,11,46,1953-11-46,1953-11-12,0,38,74053
1953,11,46,1953-11-46,1953-11-13,0,32,71615
1953,11,46,1953-11-46,1953-11-14,0,18,75401
1953,11,46,1953-11-46,1953-11-15,0,22,82521
1953,11,46,1953-11-46,1953-11-16,0,14,68275
1953,11,46,1953-11-46,1953-11-17,0,16,70909
1953,11,46,1953-11-46,1953-11-18,0,17,77947
1953,11,47,1953-11-47,1953-11-19,0,22,68986
1953,11,47,1953-11-47,1953-11-20,0,16,78392
1953,11,47,1953-11-47,1953-11-21,0,10,75306
1953,11,47,1953-11-47,1953-11-22,0,33,83291
1953,11,47,1953-11-47,1953-11-23,0,23,63931
1953,11,47,1953-11-47,1953-11-24,0,19,70125
1953,11,47,1953-11-47,1953-11-25,0,16,68594
1953,11,48,1953-11-48,1953-11-26,0,21,71688
1953,11,48,1953-11-48,1953-11-27,0,15,71329
1953,11,48,1953-11-48,1953-11-28,0,17,77089
1953,11,48,1953-11-48,1953-11-29,0,9,81276
1953,11,48,1953-11-48,1953-11-30,0,14,63665
1953,12,48,1953-12-48,1953-12-01,0,18,69461
1953,12,48,1953-12-48,1953-12-02,0,21,74089
1953,12,49,1953-12-49,1953-12-03,0,28,74037
1953,12,49,1953-12-49,1953-12-04,0,7,70489
1953,12,49,1953-12-49,1953-12-05,0,15,70290
1953,12,49,1953-12-49,1953-12-06,0,21,82907
1953,12,49,1953-12-49,1953-12-07,0,19,70196
1953,12,49,1953-12-49,1953-12-08,0,24,69885
1953,12,49,1953-12-49,1953-12-09,0,16,72056
1953,12,50,1953-12-50,1953-12-10,0,20,74696
1953,12,50,1953-12-50,1953-12-11,0,21,75373
1953,12,50,1953-12-50,1953-12-12,0,22,73752
1953,12,50,1953-12-50,1953-12-13,0,18,77767
1953,12,50,1953-12-50,1953-12-14,0,7,66288
1953,12,50,1953-12-50,1953-12-15,0,31,67315
1953,12,50,1953-12-50,1953-12-16,0,32,70513
1953,12,51,1953-12-51,1953-12-17,0,15,73194
1953,12,51,1953-12-51,1953-12-18,0,23,67863
1953,12,51,1953-12-51,1953-12-19,0,19,69303
1953,12,51,1953-12-51,1953-12-20,0,28,74402
1953,12,51,1953-12-51,1953-12-21,0,14,68432
1953,12,51,1953-12-51,1953-12-22,0,18,70047
1953,12,51,1953-12-51,1953-12-23,0,12,74925
1953,12,52,1953-12-52,1953-12-24,0,23,48799
1953,12,52,1953-12-52,1953-12-26,0,11,35857
1953,12,52,1953-12-52,1953-12-27,0,24,84297
1953,12,52,1953-12-52,1953-12-28,0,39,72046
1953,12,52,1953-12-52,1953-12-29,0,20,65324
1953,12,52,1953-12-52,1953-12-30,0,16,70967
1953,12,53,1953-12-53,1953-12-31,0,19,71928
1954,1,1,1954-1-1,1954-01-02,0,29,73609
1954,1,1,1954-1-1,1954-01-03,0,19,76504
1954,1,1,1954-1-1,1954-01-04,0,12,64289
1954,1,1,1954-1-1,1954-01-05,0,8,44371
1954,1,1,1954-1-1,1954-01-06,0,7,29380
1954,1,1,1954-1-1,1954-01-07,0,13,71115
1954,1,2,1954-1-2,1954-01-08,0,26,71285
1954,1,2,1954-1-2,1954-01-09,0,31,69853
1954,1,2,1954-1-2,1954-01-10,0,43,77300
1954,1,2,1954-1-2,1954-01-11,0,15,67643
1954,1,2,1954-1-2,1954-01-12,0,22,68285
1954,1,2,1954-1-2,1954-01-13,0,31,79877
1954,1,2,1954-1-2,1954-01-14,0,17,66911
1954,1,3,1954-1-3,1954-01-15,0,33,70490
1954,1,3,1954-1-3,1954-01-16,0,38,71878
1954,1,3,1954-1-3,1954-01-17,0,29,79335
1954,1,3,1954-1-3,1954-01-18,0,24,67789
1954,1,3,1954-1-3,1954-01-19,0,37,71515
1954,1,3,1954-1-3,1954-01-20,0,22,72786
1954,1,3,1954-1-3,1954-01-21,0,20,71904
1954,1,4,1954-1-4,1954-01-22,0,11,62378
1954,1,4,1954-1-4,1954-01-23,0,63,72267
